LOGGER02.txt,00000,00:00:02,00000,0000,024,40,25.34,95886,463.0
LOGGER02.txt,00001,00:00:03,00000,0000,031,41,25.38,95879,463.5
LOGGER02.txt,00002,00:00:03,00000,0000,041,42,25.40,95893,462.3
LOGGER02.txt,00003,00:00:04,00400,0000,052,42,25.42,95885,463.0
LOGGER02.txt,00004,00:00:05,00400,0000,067,41,25.47,95891,462.2
LOGGER02.txt,00005,00:00:06,00400,0000,077,41,25.52,95885,463.0
LOGGER02.txt,00006,00:00:07,00400,0000,090,40,25.57,95890,462.6
LOGGER02.txt,00007,00:00:08,00400,0000,094,39,25.62,95885,463.0
LOGGER02.txt,00008,00:00:09,00400,0000,096,39,25.65,95884,463.1
LOGGER02.txt,00009,00:00:10,00400,0000,100,39,25.71,95892,462.4
LOGGER02.txt,00010,00:00:11,00400,0000,098,39,25.76,95883,463.1
LOGGER02.txt,00011,00:00:12,00400,0000,099,39,25.82,95888,462.8
LOGGER02.txt,00012,00:00:13,00400,0000,098,39,25.87,95884,463.1
LOGGER02.txt,00013,00:00:14,00402,0000,102,40,25.93,95890,462.3
LOGGER02.txt,00014,00:00:15,00400,0000,097,38,25.94,95887,462.8
LOGGER02.txt,00015,00:00:16,00400,0000,096,38,25.99,95892,462.4
LOGGER02.txt,00016,00:00:17,00400,0000,098,38,26.05,95900,461.7
LOGGER02.txt,00017,00:00:18,00400,0000,098,39,26.09,95889,462.7
LOGGER02.txt,00018,00:00:19,00402,0000,091,39,26.13,95885,463.5
LOGGER02.txt,00019,00:00:20,00460,0009,094,40,26.18,95887,462.8
LOGGER02.txt,00020,00:00:21,00442,0006,092,40,26.21,95886,462.9
LOGGER02.txt,00021,00:00:22,00442,0006,091,40,26.27,95913,460.6
LOGGER02.txt,00022,00:00:23,00434,0005,092,40,26.29,95889,462.7
LOGGER02.txt,00023,00:00:24,00427,0004,089,40,26.33,95881,463.4
LOGGER02.txt,00024,00:00:25,00594,0029,090,40,26.39,95883,463.2
LOGGER02.txt,00025,00:00:26,00424,0003,090,40,26.43,95889,462.7
LOGGER02.txt,00026,00:00:27,00424,0003,089,40,26.47,95891,462.5
LOGGER02.txt,00027,00:00:28,00442,0006,089,41,26.51,95885,463.0
LOGGER02.txt,00028,00:00:29,00415,0002,091,40,26.55,95891,462.5
LOGGER02.txt,00029,00:00:30,00400,0000,084,39,26.57,95890,462.6
LOGGER02.txt,00030,00:00:31,00400,0000,083,37,26.59,95893,462.3
LOGGER02.txt,00031,00:00:32,00400,0000,082,36,26.61,95885,463.0
LOGGER02.txt,00032,00:00:33,00400,0000,081,36,26.66,95898,462.1
LOGGER02.txt,00033,00:00:34,00400,0000,079,36,26.69,95898,461.7
LOGGER02.txt,00034,00:00:35,00400,0000,080,36,26.71,95890,462.8
LOGGER02.txt,00035,00:00:36,00403,0000,078,36,26.75,95899,461.8
LOGGER02.txt,00036,00:00:37,00408,0001,072,37,26.79,95892,462.4
LOGGER02.txt,00037,00:00:38,00414,0002,075,38,26.83,95896,462.1
LOGGER02.txt,00038,00:00:39,00414,0002,079,38,26.86,95892,462.4
LOGGER02.txt,00039,00:00:40,00410,0001,080,38,26.87,95891,462.5
LOGGER02.txt,00040,00:00:41,00400,0000,077,37,26.90,95888,462.7
LOGGER02.txt,00041,00:00:42,00400,0000,075,37,26.92,95891,462.5
LOGGER02.txt,00042,00:00:43,00452,0007,080,38,26.97,95888,462.7
LOGGER02.txt,00043,00:00:44,00442,0006,078,38,27.00,95890,462.6
LOGGER02.txt,00044,00:00:45,00442,0006,076,38,27.05,95893,462.3
LOGGER02.txt,00045,00:00:46,00422,0003,074,38,27.07,95888,462.8
LOGGER02.txt,00046,00:00:47,00416,0002,074,39,27.10,95891,462.5
LOGGER02.txt,00047,00:00:48,00400,0000,073,38,27.12,95888,462.8
LOGGER02.txt,00048,00:00:49,00400,0000,074,37,27.14,95894,462.3
LOGGER02.txt,00049,00:00:50,00400,0000,072,36,27.17,95888,462.8
LOGGER02.txt,00050,00:00:51,00403,0000,071,36,27.22,95898,461.9
LOGGER02.txt,00051,00:00:52,00400,0000,072,36,27.24,95890,462.6
LOGGER02.txt,00052,00:00:53,00400,0000,069,35,27.24,95888,462.5
LOGGER02.txt,00053,00:00:54,00400,0000,067,35,27.29,95890,462.6
LOGGER02.txt,00054,00:00:55,00482,0012,074,36,27.32,95887,462.8
LOGGER02.txt,00055,00:00:56,00617,0033,068,36,27.35,95892,462.4
LOGGER02.txt,00056,00:00:57,00438,0005,068,37,27.39,95884,463.1
LOGGER02.txt,00057,00:00:58,00600,0030,072,37,27.43,95888,462.8
LOGGER02.txt,00058,00:00:59,00414,0002,067,37,27.47,95886,462.9
LOGGER02.txt,00059,00:01:00,00594,0029,074,38,27.50,95886,462.9
LOGGER02.txt,00060,00:01:01,00572,0026,069,37,27.53,95893,462.3
