LOGGER05.txt,00000,00:00:02,00000,0000,046,43,23.97,96094,444.8
LOGGER05.txt,00001,00:00:03,00000,0000,067,42,23.98,96085,445.6
LOGGER05.txt,00002,00:00:03,00000,0000,112,42,24.03,96090,445.2
LOGGER05.txt,00003,00:00:04,00400,0000,184,41,24.04,96093,444.9
LOGGER05.txt,00004,00:00:05,00400,0000,252,41,24.11,96090,444.7
LOGGER05.txt,00005,00:00:06,00400,0000,297,41,24.13,96093,444.9
LOGGER05.txt,00006,00:00:07,00400,0000,325,41,24.16,96090,445.2
LOGGER05.txt,00007,00:00:08,00400,0000,327,41,24.22,96092,445.2
LOGGER05.txt,00008,00:00:09,00400,0000,328,41,24.25,96096,445.1
LOGGER05.txt,00009,00:00:10,00400,0000,327,41,24.32,96091,445.1
LOGGER05.txt,00010,00:00:11,00400,0000,320,41,24.34,96094,445.8
LOGGER05.txt,00011,00:00:12,00425,0003,316,41,24.37,96092,445.3
LOGGER05.txt,00012,00:00:13,00400,0000,305,40,24.42,96088,445.3
LOGGER05.txt,00013,00:00:14,00400,0000,293,40,24.42,96100,444.3
LOGGER05.txt,00014,00:00:15,00400,0000,282,40,24.45,96086,445.6
LOGGER05.txt,00015,00:00:16,00400,0000,274,40,24.48,96080,446.1
LOGGER05.txt,00016,00:00:17,00400,0000,262,40,24.52,96092,445.0
LOGGER05.txt,00017,00:00:18,00400,0000,254,40,24.52,96089,445.3
LOGGER05.txt,00018,00:00:19,00400,0000,244,40,24.55,96079,446.1
LOGGER05.txt,00019,00:00:20,00403,0000,239,40,24.56,96090,445.2
LOGGER05.txt,00020,00:00:21,00403,0000,231,40,24.59,96089,445.3
LOGGER05.txt,00021,00:00:22,00400,0000,226,40,24.60,96085,445.6
LOGGER05.txt,00022,00:00:23,00400,0000,216,40,24.59,96087,445.9
LOGGER05.txt,00023,00:00:24,00405,0000,205,40,24.61,96092,445.0
LOGGER05.txt,00024,00:00:25,00400,0000,203,40,24.61,96086,445.5
LOGGER05.txt,00025,00:00:26,00400,0000,194,40,24.62,96088,445.4
LOGGER05.txt,00026,00:00:27,00400,0000,183,40,24.65,96087,445.5
LOGGER05.txt,00027,00:00:28,00400,0000,176,40,24.65,96090,445.2
LOGGER05.txt,00028,00:00:29,00424,0003,171,40,24.66,96086,445.5
LOGGER05.txt,00029,00:00:30,00400,0000,166,40,24.68,96079,446.2
LOGGER05.txt,00030,00:00:31,00400,0000,160,40,24.69,96085,445.1
LOGGER05.txt,00031,00:00:32,00400,0000,150,40,24.70,96093,444.9
LOGGER05.txt,00032,00:00:33,00400,0000,148,40,24.71,96084,445.7
LOGGER05.txt,00033,00:00:34,00400,0000,143,40,24.71,96085,445.6
LOGGER05.txt,00034,00:00:35,00400,0000,134,40,24.72,96090,445.2
LOGGER05.txt,00035,00:00:36,00400,0000,133,40,24.74,96091,445.1
LOGGER05.txt,00036,00:00:37,00400,0000,124,40,24.75,96093,444.9
LOGGER05.txt,00037,00:00:38,00400,0000,121,40,24.77,96088,445.4
LOGGER05.txt,00038,00:00:39,00445,0006,116,40,24.74,96088,445.3
LOGGER05.txt,00039,00:00:40,00433,0005,118,40,24.77,96093,444.9
LOGGER05.txt,00040,00:00:41,00435,0005,108,40,24.78,96089,445.2
LOGGER05.txt,00041,00:00:42,00400,0000,107,40,24.79,96085,445.2
LOGGER05.txt,00042,00:00:43,00400,0000,102,39,24.81,96088,445.4
LOGGER05.txt,00043,00:00:44,00420,0003,102,39,24.83,96089,445.3
LOGGER05.txt,00044,00:00:45,00415,0002,096,39,24.86,96091,445.1
LOGGER05.txt,00045,00:00:46,00415,0002,099,39,24.90,96090,445.2
LOGGER05.txt,00046,00:00:47,00406,0000,093,39,24.88,96087,445.5
LOGGER05.txt,00047,00:00:48,00400,0000,091,39,24.92,96090,445.2
LOGGER05.txt,00048,00:00:49,00400,0000,088,39,24.96,96096,444.7
LOGGER05.txt,00049,00:00:50,00400,0000,087,39,24.96,96093,445.1
LOGGER05.txt,00050,00:00:51,00400,0000,086,39,24.96,96091,445.1
LOGGER05.txt,00051,00:00:52,00400,0000,083,39,25.00,96092,445.0
LOGGER05.txt,00052,00:00:53,00400,0000,084,39,25.00,96087,445.5
LOGGER05.txt,00053,00:00:54,00400,0000,081,39,25.00,96084,445.7
LOGGER05.txt,00054,00:00:55,00400,0000,080,39,25.02,96098,444.5
LOGGER05.txt,00055,00:00:56,00408,0001,080,39,25.03,96096,444.6
LOGGER05.txt,00056,00:00:57,00400,0000,075,39,25.04,96093,445.0
LOGGER05.txt,00057,00:00:58,00400,0000,075,39,25.05,96092,445.0
LOGGER05.txt,00058,00:00:59,00400,0000,077,39,25.05,96095,444.7
LOGGER05.txt,00059,00:01:00,00400,0000,080,39,25.06,96088,445.3
LOGGER05.txt,00060,00:01:01,00400,0000,072,39,25.07,96087,445.7
LOGGER05.txt,00061,00:01:02,00433,0005,071,40,25.07,96085,445.7
LOGGER05.txt,00062,00:01:03,00400,0000,067,40,25.08,96094,444.8
LOGGER05.txt,00063,00:01:04,00408,0001,066,39,25.08,96083,445.7
