LOGGER01.txt,00000,00:00:02,00000,0000,528,41,24.83,95884,463.1
LOGGER01.txt,00001,00:00:02,00000,0000,561,41,24.88,95881,463.3
LOGGER01.txt,00002,00:00:03,00000,0000,600,40,24.92,95879,463.5
LOGGER01.txt,00003,00:00:04,00400,0000,640,41,24.98,95880,463.4
LOGGER01.txt,00004,00:00:05,00400,0000,673,41,25.03,95884,463.1
LOGGER01.txt,00005,00:00:06,00400,0000,701,40,25.08,95885,463.0
LOGGER01.txt,00006,00:00:07,00400,0000,720,40,25.12,95887,462.8
LOGGER01.txt,00007,00:00:08,00400,0000,672,40,25.17,95884,462.6
LOGGER01.txt,00008,00:00:09,00400,0000,542,39,25.21,95883,463.2
LOGGER01.txt,00009,00:00:10,00400,0000,436,39,25.29,95889,463.1
LOGGER01.txt,00010,00:00:11,00400,0000,385,39,25.32,95880,463.5
LOGGER01.txt,00011,00:00:12,00400,0000,355,39,25.37,95877,463.7
LOGGER01.txt,00012,00:00:13,00400,0000,322,39,25.41,95881,464.0
LOGGER01.txt,00013,00:00:14,00400,0000,294,38,25.45,95879,463.5
LOGGER01.txt,00014,00:00:15,00400,0000,274,38,25.49,95874,463.9
LOGGER01.txt,00015,00:00:16,00400,0000,255,38,25.52,95880,463.4
LOGGER01.txt,00016,00:00:17,00400,0000,233,38,25.56,95878,463.7
LOGGER01.txt,00017,00:00:18,00400,0000,220,38,25.59,95880,463.5
LOGGER01.txt,00018,00:00:19,00400,0000,207,38,25.61,95883,463.2
LOGGER01.txt,00019,00:00:20,00400,0000,196,38,25.65,95879,463.5
LOGGER01.txt,00020,00:00:21,00485,0012,186,38,25.69,95885,463.0
LOGGER01.txt,00021,00:00:22,00400,0000,179,38,25.72,95879,463.5
LOGGER01.txt,00022,00:00:23,00400,0000,169,38,25.75,95884,463.1
LOGGER01.txt,00023,00:00:24,00407,0001,163,38,25.79,95882,463.3
LOGGER01.txt,00024,00:00:25,00400,0000,157,38,25.84,95882,463.3
LOGGER01.txt,00025,00:00:26,00400,0000,153,39,25.87,95881,463.4
LOGGER01.txt,00026,00:00:27,00400,0000,148,39,25.89,95882,463.3
LOGGER01.txt,00027,00:00:28,00400,0000,145,40,25.95,95886,462.9
LOGGER01.txt,00028,00:00:29,00400,0000,139,39,25.95,95883,463.2
LOGGER01.txt,00029,00:00:30,00502,0015,134,39,25.99,95895,462.1
LOGGER01.txt,00030,00:00:31,00407,0001,131,38,26.01,95879,463.6
LOGGER01.txt,00031,00:00:32,00400,0000,128,37,26.01,95890,463.3
LOGGER01.txt,00032,00:00:33,00400,0000,125,37,26.05,95886,462.9
LOGGER01.txt,00033,00:00:34,00400,0000,123,38,26.07,95883,463.2
LOGGER01.txt,00034,00:00:35,00400,0000,121,37,26.08,95885,463.0
LOGGER01.txt,00035,00:00:36,00500,0015,114,37,26.11,95881,463.4
LOGGER01.txt,00036,00:00:37,00462,0009,120,39,26.11,95887,462.8
LOGGER01.txt,00037,00:00:38,00425,0003,118,39,26.13,95882,462.8
LOGGER01.txt,00038,00:00:39,00400,0000,116,39,26.13,95885,463.0
LOGGER01.txt,00039,00:00:40,00400,0000,117,38,26.16,95892,462.4
LOGGER01.txt,00040,00:00:41,00400,0000,111,38,26.18,95893,462.5
LOGGER01.txt,00041,00:00:42,00400,0000,110,38,26.18,95888,462.8
LOGGER01.txt,00042,00:00:43,00400,0000,112,38,26.20,95890,462.6
LOGGER01.txt,00043,00:00:44,00400,0000,109,38,26.21,95884,463.1
LOGGER01.txt,00044,00:00:45,00400,0000,107,38,26.22,95889,462.7
LOGGER01.txt,00045,00:00:46,00400,0000,108,38,26.25,95887,462.6
LOGGER01.txt,00046,00:00:47,00400,0000,103,37,26.25,95885,462.5
LOGGER01.txt,00047,00:00:48,00400,0000,101,37,26.26,95890,462.6
LOGGER01.txt,00048,00:00:49,00400,0000,100,37,26.27,95891,462.5
LOGGER01.txt,00049,00:00:50,00400,0000,100,36,26.27,95885,463.0
LOGGER01.txt,00050,00:00:51,00400,0000,101,36,26.25,95888,462.7
LOGGER01.txt,00051,00:00:52,00400,0000,096,36,26.26,95887,462.8
LOGGER01.txt,00052,00:00:53,00400,0000,096,36,26.27,95891,462.5
LOGGER01.txt,00053,00:00:54,00400,0000,095,36,26.29,95891,462.5
LOGGER01.txt,00054,00:00:55,00400,0000,097,36,26.29,95881,463.4
LOGGER01.txt,00055,00:00:56,00400,0000,091,36,26.30,95887,462.8
LOGGER01.txt,00056,00:00:57,00400,0000,091,36,26.30,95882,463.3
LOGGER01.txt,00057,00:00:58,00400,0000,094,37,26.32,95888,462.8
LOGGER01.txt,00058,00:00:59,00436,0005,094,38,26.33,95889,462.6
LOGGER01.txt,00059,00:01:00,00418,0002,095,38,26.34,95886,462.7
LOGGER01.txt,00060,00:01:01,00400,0000,092,37,26.34,95892,462.4
LOGGER01.txt,00061,00:01:02,00400,0000,091,37,26.36,95886,462.9
LOGGER01.txt,00062,00:01:03,00400,0000,091,37,26.37,95893,462.3
LOGGER01.txt,00063,00:01:04,00400,0000,092,37,26.39,95889,462.7
LOGGER01.txt,00064,00:01:05,00400,0000,089,38,26.40,95890,462.6
LOGGER01.txt,00065,00:01:06,00407,0001,089,39,26.41,95889,462.6
LOGGER01.txt,00066,00:01:07,00400,0000,088,39,26.44,95886,462.9
LOGGER01.txt,00067,00:01:08,00400,0000,091,38,26.42,95885,462.6
LOGGER01.txt,00068,00:01:09,00417,0002,085,37,26.42,95886,462.5
